corr_threshold,final_nav,final_benchmark_nav,total_return,benchmark_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown,calmar_ratio
0.0,1229956.493196781,2.0353112121562464,0.22995649319678102,1.0353112121562464,0.017573692833917187,0.08066103185869,0.21787091522340707,-0.2382968704298923,0.07374705677927659
0.1,1161781.4981689758,2.0353112121562464,0.1617814981689758,1.0353112121562464,0.012701415768134883,0.07916254700220751,0.16044728535301794,-0.2286665906711529,0.055545568466540365
0.2,1066837.7395472392,2.0353112121562464,0.06683773954723915,1.0353112121562464,0.005460452099718793,0.08143559502555753,0.06705240009611399,-0.25257627804027105,0.021619021952838234
