momentum_short,momentum_long,final_nav,final_benchmark_nav,total_return,benchmark_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown,calmar_ratio
20,60,1229956.493196781,2.0353112121562464,0.22995649319678102,1.0353112121562464,0.017573692833917187,0.08066103185869,0.21787091522340707,-0.2382968704298923,0.07374705677927659
20,80,1229956.493196781,2.0353112121562464,0.22995649319678102,1.0353112121562464,0.017573692833917187,0.08066103185869,0.21787091522340707,-0.2382968704298923,0.07374705677927659
40,120,1229956.493196781,2.0353112121562464,0.22995649319678102,1.0353112121562464,0.017573692833917187,0.08066103185869,0.21787091522340707,-0.2382968704298923,0.07374705677927659
