defense_ratio,final_nav,final_benchmark_nav,total_return,benchmark_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown,calmar_ratio
0.6,1200534.1544459888,2.0353112121562464,0.20053415444598882,1.0353112121562464,0.01550208943745135,0.0691380273074486,0.22421943525399413,-0.20583152834134175,0.07531445528472869
0.7,1229956.493196781,2.0353112121562464,0.22995649319678102,1.0353112121562464,0.017573692833917187,0.08066103185869,0.21787091522340707,-0.2382968704298923,0.07374705677927659
0.8,1105736.5393181446,2.0353112121562464,0.10573653931814456,1.0353112121562464,0.008495785680752377,0.08680210175434128,0.09787534528595067,-0.2702474696330155,0.031437059123215066
