date,nav
2014-01-27,1000000.0
2014-01-28,998240.010326342
2014-01-29,1002770.6266812878
2014-01-30,1001283.3820048056
2014-02-07,1006510.2034098746
2014-02-10,1011980.6264620302
2014-02-11,1010136.1890606093
2014-02-12,1014204.9989519689
2014-02-13,1006384.3585907004
2014-02-14,1013531.1931229697
2014-02-17,1022186.1391076607
2014-02-18,1018403.0233504011
2014-02-19,1020914.3580091537
2014-02-20,1016417.3272032337
2014-02-21,1019391.435401194
2014-02-24,1023092.3119189414
2014-02-25,1017947.7042294445
2014-02-26,1021973.557421652
2014-02-27,1013666.9956887516
2014-02-28,1020167.6746783077
2014-03-03,1024358.7299722639
2014-03-04,1020027.0740903823
2014-03-05,1021614.2406602376
2014-03-06,1020571.6520161581
2014-03-07,1022230.0197383281
2014-03-10,1010748.9163153437
2014-03-11,1012240.3015902891
2014-03-12,1013535.3765658492
2014-03-13,1021690.7088647891
2014-03-14,1017539.6153516517
2014-03-17,1023636.9433174514
2014-03-18,1024558.3235380983
2014-03-19,1024603.6278202734
2014-03-20,1010183.9871914083
2014-03-21,1011610.2508367195
2014-03-24,1005372.4275765942
2014-03-25,998713.6280320956
2014-03-26,999456.2939514606
2014-03-27,992688.586777704
2014-03-28,993213.8898544533
2014-03-31,992361.1980720653
2014-04-01,993991.1633792142
2014-04-02,998437.5365266894
2014-04-03,998778.142371792
2014-04-04,995636.0859546664
2014-04-08,992281.5156110348
2014-04-09,994389.4906431405
2014-04-10,998641.4660269835
2014-04-11,994405.1281882799
2014-04-14,999213.8181621671
2014-04-15,992466.7975753463
2014-04-16,988402.0273368797
2014-04-17,989517.2214484703
2014-04-18,990393.5948539167
2014-04-21,984555.3320291893
2014-04-22,982123.0775838407
2014-04-23,984162.3824606158
2014-04-24,981193.4267028332
2014-04-25,968744.0197758104
2014-04-28,967794.488147466
2014-04-29,968624.9464118315
2014-04-30,970972.8664662208
2014-05-05,971919.4832238955
2014-05-06,972501.5789355104
2014-05-07,971539.8647199906
2014-05-08,968214.5341310294
2014-05-09,969298.7720291816
2014-05-12,975862.4953982355
2014-05-13,974828.0693678209
2014-05-14,974413.9759007057
2014-05-15,971347.7956226168
2014-05-16,971236.1593423121
2014-05-19,966433.0809078319
2014-05-20,966186.8819410376
2014-05-21,965847.8212681364
2014-05-22,966718.0697002761
2014-05-23,967219.2060354736
2014-05-26,970200.3583542223
2014-05-27,970522.6365578249
2014-05-28,969824.6977987884
2014-05-29,964940.8299644727
2014-05-30,967758.0196326226
2014-06-03,967513.9903240456
2014-06-04,968107.0172125322
2014-06-05,968544.6801998889
2014-06-06,970411.7612263868
2014-06-09,970824.5387459735
2014-06-10,968889.3010087946
2014-06-11,970819.817947851
2014-06-12,968332.4463071477
2014-06-13,969700.7910562839
2014-06-16,972443.2470734807
2014-06-17,970554.3951146811
2014-06-18,968244.0241181704
2014-06-19,963141.2502495477
2014-06-20,962659.9677384167
2014-06-23,967095.1993161563
2014-06-24,968803.4546376341
2014-06-25,966222.7900734709
2014-06-26,971490.758277416
2014-06-27,972444.4572390333
2014-06-30,974841.6125114778
2014-07-01,975342.9175263328
2014-07-02,979874.6172364653
2014-07-03,983431.7405322681
2014-07-04,984811.0551132956
2014-07-07,980649.3287842607
2014-07-08,983941.6951149856
2014-07-09,969042.82872619
2014-07-10,965080.6251300124
