date,nav,exposure,repo_amount,final_multiplier,circuit_breaker_triggered,drawdown_level,drawdown,n_positions,position_names,defense_active,offense_top,scaling_factor,predicted_vol,defense_count
2014-01-27,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.08554049077650816,4
2014-01-28,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.08443263919953047,4
2014-01-29,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.08400019375219185,4
2014-01-30,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.08273100147801105,4
2014-02-07,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.08321824315700223,4
2014-02-10,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.0836662888450301,4
2014-02-11,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.08314656358911426,4
2014-02-12,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.08188566931407695,4
2014-02-13,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.09398284464578079,4
2014-02-14,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.09687850511126103,4
2014-02-17,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;创业板;纳指;黄金;国债ETF,,1.0,0.10008998963301388,5
2014-02-18,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.10268672564393658,4
2014-02-19,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;创业板;纳指;黄金;国债ETF,,1.0,0.10038064888498845,5
2014-02-20,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;创业板;纳指;黄金;国债ETF,,1.0,0.10260198482836656,5
2014-02-21,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.09913878657379985,4
2014-02-24,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.09697150374345379,4
2014-02-25,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.10055847786266964,4
2014-02-26,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.09879007368204966,4
2014-02-27,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,,1.52179885184462,0.06571170682563394,3
2014-02-28,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,,1.455084319708036,0.06872453963359669,3
2014-03-03,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.10754053534203739,4
2014-03-04,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.10819032122866935,4
2014-03-05,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.10496993301476693,4
2014-03-06,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.10226520505790364,4
2014-03-07,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.09926467457127122,4
2014-03-10,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,,1.0,0.0733734750845852,3
2014-03-11,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,,1.3804577930151225,0.07243973738710643,3
2014-03-12,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,,1.422728139424511,0.07028749711835297,3
2014-03-13,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,,1.43000899353644,0.06992963012959665,3
2014-03-14,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,,1.0,0.07347207449689525,3
2014-03-17,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;黄金;国债ETF,,0.7194242825162313,0.13900003437504746,3
2014-03-18,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,,1.0,0.11087335416070122,4
2014-03-19,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,消费ETF,1.4692848012709785,0.06806032425673825,3
2014-03-20,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,,1.0,0.0740747082300755,3
2014-03-21,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,消费ETF,1.384025461877172,0.07225300599915893,3
2014-03-24,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,消费ETF,1.3714639830416093,0.07291478393637559,3
2014-03-25,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,黄金;国债ETF,,1.0,0.07655212301882929,2
2014-03-26,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,黄金;国债ETF,,1.0,0.0743229737657027,2
2014-03-27,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,国债ETF,,4.713526512413049,0.021215537822191197,1
2014-03-28,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,国债ETF,,4.611968058575803,0.021682717384404537,1
2014-03-31,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,国债ETF,,4.730031199394428,0.0211415095978231,1
2014-04-01,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,,,1.0,0.0,0
2014-04-02,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指,,0.6028152747663588,0.16588829810053893,1
2014-04-03,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指,,0.6189944265674646,0.16155234313584071,1
2014-04-04,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,,,1.0,0.0,0
2014-04-08,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300,消费ETF,0.5024114628920487,0.19904004463665398,1
2014-04-09,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300,消费ETF,0.5169654475938458,0.19343652552687635,1
2014-04-10,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;黄金;国债ETF,消费ETF,1.0,0.09489164734052608,3
2014-04-11,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;黄金;国债ETF,消费ETF,1.0,0.09200077612870511,3
2014-04-14,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;黄金;国债ETF,消费ETF,1.0,0.08985209746606009,3
2014-04-15,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;国债ETF,消费ETF,1.0,0.0972476905532765,2
2014-04-16,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;国债ETF,消费ETF,1.0,0.09466235219192488,2
2014-04-17,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;国债ETF,消费ETF,1.0,0.0919387321337202,2
2014-04-18,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;国债ETF,消费ETF,1.0,0.08929336489575887,2
2014-04-21,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;国债ETF,消费ETF,1.0,0.09295829800439415,2
2014-04-22,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;国债ETF,消费ETF,1.0,0.09028898603103971,2
2014-04-23,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;国债ETF,消费ETF,1.0,0.0876395200338176,2
2014-04-24,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;国债ETF,消费ETF,1.0,0.08502103237409658,2
2014-04-25,1000000.0,0.0,1000000.0,0.0,True,normal,0.0,0,,国债ETF,,2.7841174189677353,0.03591802533855663,1
2014-04-28,1000000.0,1000000.0,0.0,1.0,False,normal,0.0,2,黄金;国债ETF,黄金;国债ETF,,1.515952746908875,0.06596511679134223,2
2014-04-29,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,国债ETF,,2.8942173161030493,0.034551655621577894,1
2014-04-30,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,国债ETF,,2.8098958217464474,0.03558850802441727,1
2014-05-05,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,黄金;国债ETF,,1.5435146088762335,0.06478720669369349,2
2014-05-06,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,黄金;国债ETF,,1.5918022665029627,0.06282187310845488,2
2014-05-07,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,黄金;国债ETF,,1.6349744034832132,0.061163037040186136,2
2014-05-08,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,国债ETF,,3.0539248452248544,0.03274474817425876,1
2014-05-09,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,国债ETF,,2.952102581916707,0.03387416162722678,1
2014-05-12,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,沪深300;国债ETF,,1.0,0.08067650296268009,2
2014-05-13,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,纳指;国债ETF,,1.0,0.08732437670343654,2
2014-05-14,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,纳指;国债ETF,,1.0,0.08468011313949307,2
2014-05-15,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,纳指;黄金;国债ETF,,1.6715684446650325,0.05982405346257844,3
2014-05-16,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,纳指;国债ETF,,1.0,0.08094470649855631,2
2014-05-19,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,纳指;国债ETF,,1.0,0.07851535450256865,2
2014-05-20,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,纳指;国债ETF,,1.0,0.07701443008079693,2
2014-05-21,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,纳指;国债ETF,,1.0,0.07599734770332894,2
2014-05-22,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,纳指;黄金;国债ETF,,1.7530090454023681,0.057044771253332016,3
2014-05-23,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,纳指;黄金;国债ETF,,1.8022362448458629,0.055486621293953924,3
2014-05-26,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,创业板;纳指;国债ETF,,1.0,0.11003560020014382,3
2014-05-27,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,纳指;国债ETF,,1.3791444693601205,0.07250871987790869,2
2014-05-28,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,创业板;纳指;国债ETF,,1.0,0.11343334023043043,3
2014-05-29,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,创业板;纳指;国债ETF,,1.0,0.11541860944371495,3
2014-05-30,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,创业板;纳指;国债ETF,,1.0,0.11314627340460238,3
2014-06-03,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,创业板;纳指;国债ETF,,1.0,0.1101305408462328,3
2014-06-04,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,创业板;纳指;国债ETF,,1.0,0.10692396580042038,3
2014-06-05,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,创业板;纳指;国债ETF,,1.0,0.10679689437036817,3
2014-06-06,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,创业板;纳指;国债ETF,,1.0,0.10362243100835342,3
2014-06-09,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,创业板;纳指;国债ETF,,1.0,0.10510620171697799,3
2014-06-10,995274.7465456172,0.0,995274.7465456172,0.0,True,normal,-0.0047252534543827645,0,,沪深300;创业板;纳指;国债ETF,,1.0,0.0992673570868178,4
2014-06-11,995274.7465456172,995274.7465456172,0.0,1.0,False,normal,-0.0047252534543827645,3,创业板;纳指;国债ETF,创业板;纳指;国债ETF,,1.0,0.1011122801985928,3
2014-06-12,992079.1704748883,992079.1704748882,1.1641532182693481e-10,1.0,False,normal,-0.007920829525111708,3,创业板;纳指;国债ETF,创业板;纳指;国债ETF,,1.0,0.09976247801627917,3
2014-06-13,994048.142145514,994048.142145514,0.0,1.0,False,normal,-0.005951857854485977,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,,1.0,0.09271832359578762,4
2014-06-16,998630.8546579846,998630.8546579847,-1.1641532182693481e-10,1.0,False,normal,-0.0013691453420154286,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,,1.0,0.09076562631516864,4
2014-06-17,994478.8697715407,994478.8697715407,0.0,1.0,False,normal,-0.005521130228459253,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,,1.0,0.09053403196318396,4
2014-06-18,990774.5297318929,990774.5297318929,0.0,1.0,False,normal,-0.009225470268107135,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,,1.0,0.08966995372566457,4
2014-06-19,981609.7620233585,981609.7620233585,0.0,1.0,False,normal,-0.01839023797664151,3,创业板;纳指;国债ETF,创业板;纳指;国债ETF,,1.0,0.09507259042488889,3
2014-06-20,984668.6421869015,984668.6421869015,0.0,1.0,False,normal,-0.015331357813098467,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,,1.0,0.07892179180251896,4
2014-06-23,991116.0520833305,991116.0520833305,0.0,1.0,False,normal,-0.008883947916669539,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,,1.0,0.07937290719207449,4
2014-06-24,993583.3195363348,993583.3195363348,0.0,1.0,False,normal,-0.006416680463665165,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,,1.0,0.07816587707307558,5
2014-06-25,989886.9288890201,989886.9288890203,-2.3283064365386963e-10,1.0,False,normal,-0.010113071110979886,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,,1.0,0.07791163526513718,5
2014-06-26,996178.5899625334,996178.5899625334,0.0,1.0,False,normal,-0.0038214100374665575,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,,1.0,0.07836379672343809,5
2014-06-27,997541.7558549034,997541.7558549036,-2.3283064365386963e-10,1.0,False,normal,-0.0024582441450966288,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,,1.0,0.07598283975264314,5
2014-06-30,1001020.7146776204,1001020.7146776206,-1.1641532182693481e-10,1.0,False,normal,0.0,6,沪深300;创业板;纳指;黄金;国债ETF;消费ETF,沪深300;创业板;纳指;黄金;国债ETF,消费ETF,1.0,0.07419803334902987,5
2014-07-01,1003225.857321217,1003225.8573212171,-1.1641532182693481e-10,1.0,False,normal,0.0,6,沪深300;创业板;纳指;黄金;国债ETF;消费ETF,沪深300;创业板;纳指;黄金;国债ETF,消费ETF,1.3884304095093603,0.07202377541942324,5
2014-07-02,1007657.0928159062,1007657.0928159063,-1.1641532182693481e-10,1.0,False,normal,0.0,6,沪深300;创业板;纳指;黄金;国债ETF;消费ETF,沪深300;创业板;纳指;黄金;国债ETF,消费ETF,1.4126415962533059,0.07078936388764574,5
2014-07-03,1008281.7107500649,1008281.710750065,-1.1641532182693481e-10,1.0,False,normal,0.0,6,沪深300;创业板;纳指;黄金;国债ETF;消费ETF,沪深300;创业板;纳指;黄金;国债ETF,消费ETF,1.4553051026637855,0.06871411349892222,5
2014-07-04,1009548.5033895156,1009548.5033895157,-1.1641532182693481e-10,1.0,False,normal,0.0,6,沪深300;创业板;纳指;黄金;国债ETF;消费ETF,沪深300;创业板;纳指;黄金;国债ETF,消费ETF,1.5009213446734408,0.06662574315095589,5
2014-07-07,1005879.1422117047,1005879.1422117047,0.0,1.0,False,normal,-0.0036346556559601595,6,沪深300;创业板;纳指;黄金;国债ETF;消费ETF,沪深300;创业板;纳指;黄金;国债ETF,消费ETF,1.4839112648609742,0.0673894742684421,5
2014-07-08,1008276.3033407255,1008276.3033407256,-1.1641532182693481e-10,1.0,False,normal,-0.0012601673367042036,5,沪深300;创业板;纳指;黄金;消费ETF,沪深300;创业板;纳指;黄金,消费ETF,1.0,0.08247880755423893,4
2014-07-09,996473.381696974,996473.381696974,0.0,1.0,False,normal,-0.012951454683596047,5,沪深300;创业板;纳指;黄金;消费ETF,沪深300;创业板;纳指;黄金,消费ETF,1.0,0.09452017424228154,4
2014-07-10,994870.7918140201,994870.7918140201,0.0,1.0,False,normal,-0.014538886964039514,4,沪深300;创业板;纳指;黄金,沪深300;创业板;纳指;黄金,,1.0,0.09208682513061658,4
2014-07-11,995328.8776076174,995328.8776076174,0.0,1.0,False,normal,-0.014085133833744861,5,沪深300;创业板;纳指;黄金;消费ETF,沪深300;创业板;纳指;黄金,消费ETF,1.0,0.08928381991503977,4
2014-07-14,998558.3862034268,998558.3862034269,-1.1641532182693481e-10,1.0,False,normal,-0.010886170549696195,5,沪深300;创业板;纳指;黄金;消费ETF,沪深300;创业板;纳指;黄金,消费ETF,1.0,0.08710873878268666,4
2014-07-15,993411.4799241076,993411.4799241076,0.0,1.0,False,normal,-0.015984396402182414,4,沪深300;纳指;黄金;消费ETF,沪深300;纳指;黄金,消费ETF,1.684362374804652,0.05936964723021538,3
2014-07-16,989577.8971970959,989577.8971970959,0.0,1.0,False,normal,-0.01978172036843124,4,沪深300;纳指;黄金;消费ETF,沪深300;纳指;黄金,消费ETF,1.6575364692003647,0.060330497613872956,3
2014-07-17,990902.19557376,990902.1955737598,1.1641532182693481e-10,1.0,False,normal,-0.01846994745983123,4,沪深300;纳指;黄金;消费ETF,沪深300;纳指;黄金,消费ETF,1.7079071267540296,0.05855119311437938,3
2014-07-18,992048.4493426023,992048.4493426022,1.1641532182693481e-10,1.0,False,normal,-0.017334535179000916,4,沪深300;纳指;黄金;消费ETF,沪深300;纳指;黄金,消费ETF,1.7607511562726026,0.05679394254193966,3
2014-07-21,994974.4628838234,0.0,994974.4628838234,0.0,True,normal,-0.014436196435099866,0,,沪深300;纳指;黄金,消费ETF,1.7952563048718821,0.05570235276635693,3
2014-07-22,994974.4628838234,0.0,994974.4628838234,0.0,True,normal,-0.014436196435099866,0,,沪深300;纳指;黄金,消费ETF,1.848958072088972,0.05408451468400199,3
2014-07-23,994974.4628838234,0.0,994974.4628838234,0.0,True,normal,-0.014436196435099866,0,,沪深300;纳指;黄金,消费ETF,1.905222073601521,0.05248731965978424,3
2014-07-24,994974.4628838234,0.0,994974.4628838234,0.0,True,normal,-0.014436196435099866,0,,沪深300;纳指,消费ETF,1.0,0.08860079199174074,2
2014-07-25,994974.4628838234,0.0,994974.4628838234,0.0,True,normal,-0.014436196435099866,0,,沪深300;纳指,消费ETF,1.0,0.08634552131843114,2
2014-07-28,994974.4628838234,0.0,994974.4628838234,0.0,True,normal,-0.014436196435099866,0,,沪深300;纳指;黄金,消费ETF,1.593652100530805,0.06274895252652228,3
2014-07-29,994974.4628838234,0.0,994974.4628838234,0.0,True,normal,-0.014436196435099866,0,,沪深300;纳指;黄金,消费ETF,1.6337139851887337,0.06121022462107869,3
2014-07-30,994974.4628838234,994974.4628838234,0.0,1.0,False,normal,-0.014436196435099866,3,沪深300;纳指;消费ETF,沪深300;纳指,消费ETF,1.0,0.08727737975044933,2
2014-07-31,1003611.9531770993,1003611.9531770993,0.0,1.0,False,normal,-0.005880401181800087,3,沪深300;纳指;消费ETF,沪深300;纳指,消费ETF,1.0,0.08776475440552882,2
2014-08-01,989486.8891988978,989486.8891988976,1.1641532182693481e-10,1.0,False,normal,-0.019871867595525925,4,沪深300;纳指;国债ETF;消费ETF,沪深300;纳指;国债ETF,消费ETF,1.4566182209385217,0.06865216881302533,3
2014-08-04,996357.6336654708,996357.6336654708,0.0,1.0,False,normal,-0.013066107948015408,4,沪深300;纳指;国债ETF;消费ETF,沪深300;纳指;国债ETF,消费ETF,1.432877072186678,0.06978965742496843,3
2014-08-05,996183.0209339012,996183.0209339012,0.0,1.0,False,normal,-0.013239069158876807,5,沪深300;创业板;纳指;国债ETF;消费ETF,沪深300;创业板;纳指;国债ETF,消费ETF,1.0,0.0905546373883612,4
2014-08-06,993697.4130239359,993697.4130239359,0.0,1.0,False,normal,-0.015701167712457945,4,沪深300;创业板;国债ETF;消费ETF,沪深300;创业板;国债ETF,消费ETF,1.0,0.10900356449612633,3
