date,nav,exposure,repo_amount,final_multiplier,circuit_breaker_triggered,drawdown_level,drawdown,n_positions,position_names,defense_active,offense_top
2014-01-27,1000000.0,1000000.0,0.0,1.0,False,normal,0.0,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-01-28,997451.7154321893,997451.7154321893,0.0,1.0,False,normal,-0.0025482845678107113,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-01-29,1003884.9864979326,1003884.9864979326,0.0,1.0,False,normal,0.0,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-01-30,1001723.8444314587,1001723.8444314587,0.0,1.0,False,normal,-0.0021527785508706682,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-07,1009159.9445813808,1009159.9445813808,0.0,1.0,False,normal,0.0,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-10,1016961.0829860282,1016961.0829860282,0.0,1.0,False,normal,0.0,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-11,1014278.6142031141,1014278.6142031141,0.0,1.0,False,normal,-0.002637730025064251,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-12,1020080.5370780034,1020080.5370780034,0.0,1.0,False,normal,0.0,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-13,1008808.772964513,1008808.772964513,0.0,1.0,False,normal,-0.01104987665560021,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-14,1019008.8190285601,1019008.8190285601,0.0,1.0,False,normal,-0.001050621015192818,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-17,1031405.1897374978,1031405.1897374978,0.0,1.0,False,normal,0.0,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-18,1025916.9143462653,1025916.9143462653,0.0,1.0,False,normal,-0.005321163249749973,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-19,1029496.1100213026,1029496.1100213026,0.0,1.0,False,normal,-0.0018509502717172816,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-20,1022982.7608487383,1022982.7608487383,0.0,1.0,False,normal,-0.008165974897705491,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-21,1027224.135682537,1027224.135682537,0.0,1.0,False,normal,-0.004053745411175368,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-24,1032516.7860161284,1032516.7860161284,0.0,1.0,False,normal,0.0,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-25,1025064.5256162072,1025064.5256162072,0.0,1.0,False,normal,-0.007217568276710619,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-26,1030821.0870645533,1030821.0870645533,0.0,1.0,False,normal,-0.0016422967399085003,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-27,1018816.7763896106,1018816.7763896106,0.0,1.0,False,normal,-0.013268558741188126,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-02-28,1028115.9866128131,1028115.9866128131,0.0,1.0,False,normal,-0.004262206157727833,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-03-03,1034114.886064376,1034114.886064376,0.0,1.0,False,normal,0.0,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-03-04,1027832.6959971058,1027832.6959971058,0.0,1.0,False,normal,-0.006074944043382728,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-03-05,1030082.4673463781,1030082.4673463781,0.0,1.0,False,normal,-0.003899391423852707,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-03-06,1028545.6723435386,1028545.6723435386,0.0,1.0,False,normal,-0.00538548839774721,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-03-07,1030898.294978192,1030898.294978192,0.0,1.0,False,normal,-0.0031104775006437573,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-03-10,1014322.5725004111,1014322.5725004111,0.0,0.8584133384037069,False,normal,-0.019139375934612353,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-03-11,1016426.1550096645,1016426.1550096645,0.0,1.0,False,normal,-0.01710518946500335,3,纳指;黄金;国债ETF,纳指;黄金;国债ETF,
2014-03-12,1018249.3404305414,1018249.3404305414,0.0,1.0,False,normal,-0.015342149936759433,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-03-13,1029919.3672943645,1029919.3672943645,0.0,1.0,False,normal,-0.004057110894108443,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-03-14,1023906.4413609293,1023906.4413609293,0.0,1.0,False,normal,-0.009871673680569378,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-03-17,1032636.5852256104,1032636.5852256104,0.0,1.0,False,normal,-0.0014295325003894628,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-03-18,1033929.2913020081,1033929.2913020081,0.0,1.0,False,normal,-0.00017947209238446373,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-03-19,1033959.4359975253,1033959.4359975253,0.0,1.0,False,normal,-0.00015032185393080202,5,创业板;纳指;黄金;国债ETF;消费ETF,创业板;纳指;黄金;国债ETF,消费ETF
2014-03-20,1019751.9173900504,1019751.9173900504,0.0,0.8451533084259489,False,normal,-0.013889142171609248,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,
2014-03-21,1021774.0497545279,1021774.0497545279,0.0,1.0,False,normal,-0.011933718850924533,5,创业板;纳指;黄金;国债ETF;消费ETF,创业板;纳指;黄金;国债ETF,消费ETF
2014-03-24,1013936.8636114349,1013936.8636114349,0.0,1.0,False,normal,-0.019512360497714487,4,纳指;黄金;国债ETF;消费ETF,纳指;黄金;国债ETF,消费ETF
2014-03-25,1007134.8663643703,1007134.8663643703,0.0,1.0,False,normal,-0.026089963565543415,3,纳指;黄金;国债ETF,纳指;黄金;国债ETF,
2014-03-26,1008170.5074215705,1008170.5074215705,0.0,1.0,False,normal,-0.02508848774196101,3,纳指;黄金;国债ETF,纳指;黄金;国债ETF,
2014-03-27,998383.7666199798,998383.7666199798,0.0,1.0,False,normal,-0.034552369302390924,2,黄金;国债ETF,黄金;国债ETF,
2014-03-28,999104.5462839897,999104.5462839897,0.0,1.0,False,normal,-0.03385536776636908,3,纳指;黄金;国债ETF,纳指;黄金;国债ETF,
2014-03-31,997845.2073994991,997845.207399499,1.1641532182693481e-10,1.0,False,normal,-0.03507316174792882,3,纳指;黄金;国债ETF,纳指;黄金;国债ETF,
2014-04-01,1000152.6568848958,1000152.6568848956,1.1641532182693481e-10,1.0,False,normal,-0.03284183376252646,3,纳指;黄金;国债ETF,纳指;黄金;国债ETF,
2014-04-02,1006509.9738895957,1006509.9738895957,0.0,1.0,False,normal,-0.026694241178404042,3,纳指;黄金;国债ETF,纳指;黄金;国债ETF,
2014-04-03,1006966.2526667542,1006966.2526667541,1.1641532182693481e-10,1.0,False,normal,-0.026253014789240484,3,纳指;黄金;国债ETF,纳指;黄金;国债ETF,
2014-04-04,1002406.5515490478,1002406.5515490478,0.0,1.0,False,normal,-0.03066229385402567,3,纳指;黄金;国债ETF,纳指;黄金;国债ETF,
2014-04-08,997547.6248104341,997547.6248104341,0.0,1.0,False,normal,-0.035360927249688125,3,黄金;国债ETF;消费ETF,黄金;国债ETF,消费ETF
2014-04-09,998784.3379858526,998784.3379858526,0.0,1.0,False,normal,-0.03416501256739859,3,黄金;国债ETF;消费ETF,黄金;国债ETF,消费ETF
2014-04-10,1000868.2772325177,1000868.2772325177,0.0,1.0,False,normal,-0.032149821339858935,4,纳指;黄金;国债ETF;消费ETF,纳指;黄金;国债ETF,消费ETF
2014-04-11,991257.8832426385,991257.8832426385,0.0,1.0,False,normal,-0.041443173673712586,3,黄金;国债ETF;消费ETF,黄金;国债ETF,消费ETF
2014-04-14,997235.1558890995,997235.1558890995,0.0,1.0,False,normal,-0.03566308799173468,3,黄金;国债ETF;消费ETF,黄金;国债ETF,消费ETF
2014-04-15,991548.6461508415,991548.6461508415,0.0,1.0,False,normal,-0.041162002875263365,3,黄金;国债ETF;消费ETF,黄金;国债ETF,消费ETF
2014-04-16,986185.7478208293,986185.7478208293,0.0,1.0,False,normal,-0.04634798211440021,3,黄金;国债ETF;消费ETF,黄金;国债ETF,消费ETF
