触发日期,scaling_factor,predicted_vol,active_count,熔断触发
2017-08-03,1.6763,0.0597,2,True
2017-08-04,1.6952,0.059,2,True
2017-08-11,1.4579,0.0686,2,False
2017-08-14,1.4355,0.0697,2,False
2017-08-15,1.2927,0.0774,3,False
2017-08-18,1.633,0.0612,2,True
2017-08-21,1.4666,0.0682,2,False
2017-08-22,1.443,0.0693,3,False
2017-08-23,1.9399,0.0515,4,False
2017-08-24,1.929,0.0518,4,False
2017-08-25,1.8775,0.0533,4,False
2017-08-28,1.9122,0.0523,4,False
2017-08-29,1.971,0.0507,4,False
2017-08-30,1.2598,0.0794,4,False
2017-08-31,1.2945,0.0772,4,False
2017-09-01,1.6308,0.0613,5,False
2017-09-04,1.6648,0.0601,5,False
2017-09-05,1.7139,0.0583,5,False
2017-09-06,1.6075,0.0622,4,False
2017-09-07,1.5822,0.0632,4,False
2017-09-08,1.6234,0.0616,4,False
2017-09-11,1.6737,0.0597,4,False
2017-09-12,1.6834,0.0594,4,False
2017-09-13,1.7363,0.0576,4,False
2017-09-14,1.7463,0.0573,4,False
2017-09-15,1.8011,0.0555,4,False
2017-09-18,1.8435,0.0542,4,False
2017-09-19,1.7999,0.0556,4,False
2017-09-20,1.8348,0.0545,4,False
2017-09-21,1.4258,0.0701,3,False
2017-09-22,1.4546,0.0687,3,False
2017-09-25,1.4228,0.0703,3,False
2017-09-26,1.7587,0.0569,4,False
2017-09-27,1.8122,0.0552,4,False
2017-09-28,1.545,0.0647,3,False
2017-09-29,1.837,0.0544,4,False
2017-10-09,1.9999,0.05,5,False
2017-10-10,2.017,0.0496,5,False
2017-10-11,1.6445,0.0608,4,False
2017-10-12,1.2614,0.0793,3,False
2017-10-13,1.2737,0.0785,3,False
2017-10-16,1.6527,0.0605,4,False
2017-10-17,1.6855,0.0593,4,False
2017-10-18,1.2644,0.0791,3,False
2017-10-19,1.299,0.077,3,False
2017-10-20,1.3289,0.0752,3,False
2017-10-23,1.3543,0.0738,3,False
2017-10-24,1.396,0.0716,3,False
2017-10-25,1.4345,0.0697,3,False
2017-10-26,1.4792,0.0676,3,False
2017-10-27,1.517,0.0659,3,False
2017-10-30,1.5417,0.0649,3,False
2017-10-31,1.5872,0.063,3,False
2017-11-01,1.6316,0.0613,3,False
2017-11-02,1.924,0.052,2,False
2017-11-03,1.9551,0.0511,2,False
2017-11-06,1.9072,0.0524,2,False
2017-11-07,1.8768,0.0533,2,False
2017-11-08,1.9108,0.0523,2,True
2017-11-09,1.9095,0.0524,2,True
2017-11-10,1.9644,0.0509,2,True
2017-11-13,1.5434,0.0648,3,True
2017-11-14,1.9262,0.0519,2,True
2017-11-15,1.6561,0.0604,2,True
2017-11-16,1.6992,0.0589,2,True
2017-11-17,1.6586,0.0603,2,True
2017-11-20,1.7106,0.0585,2,True
2017-11-21,1.514,0.0661,2,True
2017-11-22,1.5555,0.0643,2,True
2017-11-29,1.6433,0.0609,3,True
2017-12-20,1.3248,0.0755,3,True
2017-12-21,1.3631,0.0734,3,True
2017-12-22,1.4037,0.0712,3,True
2017-12-25,1.4274,0.0701,3,True
2017-12-26,1.4718,0.0679,3,True
2017-12-27,1.4629,0.0684,2,True
2017-12-28,1.3574,0.0737,3,True
2017-12-29,2.0901,0.0478,3,True
2018-01-02,1.7995,0.0556,4,True
2018-01-03,1.738,0.0575,4,True
2018-01-04,1.4156,0.0706,3,True
2018-01-05,1.4598,0.0685,3,True
2018-01-08,1.8721,0.0534,4,True
2018-01-09,1.9015,0.0526,4,True
2018-01-10,1.9592,0.051,4,True
2018-01-11,2.0099,0.0498,4,True
2018-01-12,1.7939,0.0557,4,True
2018-01-15,1.838,0.0544,4,True
2018-01-16,1.8932,0.0528,4,True
2018-01-17,1.867,0.0536,4,True
2018-01-18,1.9197,0.0521,4,True
2018-01-19,1.9724,0.0507,4,True
2018-01-22,1.6463,0.0607,5,True
2018-01-23,2.0505,0.0488,4,True
2018-01-24,1.5704,0.0637,5,True
2018-01-25,1.5676,0.0638,5,True
2018-01-26,1.6166,0.0619,5,True
2018-01-29,1.56,0.0641,5,True
2018-01-30,1.4381,0.0695,5,True
2018-01-31,1.8173,0.055,4,True
2018-02-01,1.834,0.0545,4,True
2018-02-02,1.8904,0.0529,4,True
2018-02-05,1.5705,0.0637,4,True
2018-02-06,1.6777,0.0596,3,True
2018-02-07,2.0974,0.0477,2,True
2018-02-08,2.1512,0.0465,2,True
2018-02-09,2.0872,0.0479,2,True
2018-02-12,2.1431,0.0467,2,True
2018-02-13,2.1549,0.0464,2,True
2018-02-14,2.1032,0.0475,2,False
2018-02-22,1.9651,0.0509,2,False
2018-02-23,2.0156,0.0496,2,False
2018-02-26,0.8416,0.1188,4,False
2018-02-28,0.7454,0.1341,4,False
2018-03-01,0.56,0.1786,3,False
2018-03-02,0.5647,0.1771,3,False
2018-03-05,0.578,0.173,3,False
2018-03-06,0.594,0.1684,3,False
2018-03-07,0.7767,0.1288,2,False
2018-03-08,0.7967,0.1255,2,False
2018-03-09,0.6074,0.1646,3,False
2018-03-12,0.6127,0.1632,3,False
2018-03-13,0.6283,0.1592,3,False
2018-03-14,0.6234,0.1604,3,False
2018-03-15,0.6425,0.1556,3,False
2018-03-16,0.6548,0.1527,3,False
2018-03-19,0.6743,0.1483,3,False
2018-03-20,0.7473,0.1338,2,False
2018-03-21,0.7206,0.1388,2,False
2018-03-22,0.7399,0.1352,2,False
2018-03-23,7.1255,0.014,1,False
2018-03-26,0.575,0.1739,2,False
2018-03-27,0.5492,0.1821,2,False
2018-03-28,0.5646,0.1771,2,False
2018-03-29,0.5824,0.1717,2,False
2018-03-30,0.5701,0.1754,2,False
2018-04-02,0.5869,0.1704,2,False
2018-04-03,0.5956,0.1679,2,False
2018-04-04,0.5976,0.1673,2,False
2018-04-09,0.616,0.1623,2,False
2018-04-11,0.5964,0.1677,3,False
2018-04-12,0.8517,0.1174,4,False
2018-04-23,0.6712,0.149,2,False
2018-04-24,0.633,0.158,2,False
2018-04-25,0.651,0.1536,2,False
2018-05-02,0.6748,0.1482,2,False
2018-05-03,0.6816,0.1467,2,False
2018-05-04,0.6964,0.1436,2,False
2018-05-07,0.6912,0.1447,2,False
2018-05-08,0.7129,0.1403,2,False
2018-05-09,4.5093,0.0222,1,False
2018-05-10,4.6505,0.0215,1,False
2018-05-11,4.7749,0.0209,1,False
2018-05-14,4.9242,0.0203,1,False
2018-05-15,0.7795,0.1283,2,False
2018-05-16,0.7988,0.1252,2,False
2018-05-17,5.3623,0.0186,1,False
2018-05-21,0.8519,0.1174,3,False
2018-05-25,1.1866,0.0843,2,False
2018-05-29,1.2565,0.0796,2,False
2018-05-30,1.267,0.0789,2,False
2018-05-31,1.2509,0.0799,2,False
2018-06-01,1.2795,0.0782,2,False
2018-06-04,1.2107,0.0826,2,False
2018-06-05,1.2224,0.0818,2,False
2018-06-06,1.2606,0.0793,2,False
2018-06-07,1.2923,0.0774,2,False
2018-06-08,1.2231,0.0818,2,False
2018-06-11,1.2306,0.0813,2,False
2018-06-12,0.7064,0.1416,2,False
2018-06-14,0.7385,0.1354,2,False
2018-06-15,0.6494,0.154,1,False
2018-06-19,1.2618,0.0793,2,False
2018-06-20,1.2952,0.0772,2,False
2018-06-21,1.2416,0.0805,2,False
2018-06-22,1.2469,0.0802,2,False
2018-06-25,1.2594,0.0794,2,False
2018-06-26,1.1842,0.0844,2,False
2018-06-27,1.1943,0.0837,2,False
2018-06-28,0.5969,0.1675,1,False
2018-07-11,1.3318,0.0751,3,True
2018-07-12,1.372,0.0729,3,True
2018-07-13,1.4065,0.0711,3,True
2018-07-16,1.4361,0.0696,3,True
2018-07-17,1.436,0.0696,3,True
2018-07-23,1.6082,0.0622,3,True
2018-07-30,1.8094,0.0553,3,False
2018-07-31,1.6103,0.0621,3,False
2018-08-01,1.5994,0.0625,3,False
2018-08-13,1.4006,0.0714,3,False
2018-08-17,0.4861,0.2057,1,False
2018-08-23,0.5289,0.1891,1,True
2018-09-03,1.1953,0.0837,2,True
2018-09-04,1.2327,0.0811,2,True
2018-09-05,1.2336,0.0811,2,True
2018-09-07,1.1765,0.085,2,True
2018-09-10,0.6098,0.164,1,True
2018-09-11,1.2103,0.0826,2,True
2018-09-12,0.6262,0.1597,1,True
2018-09-13,0.6233,0.1604,1,True
2018-09-14,0.6266,0.1596,1,True
2018-09-17,0.6399,0.1563,1,True
2018-09-18,0.6228,0.1606,1,True
2018-09-19,0.6286,0.1591,1,True
2018-09-20,0.6473,0.1545,1,True
2018-09-21,0.6457,0.1549,1,True
2018-09-25,0.6609,0.1513,1,True
2018-09-26,0.6745,0.1482,1,True
2018-09-27,0.7611,0.1314,2,False
2018-09-28,0.752,0.133,2,False
2018-10-08,0.7338,0.1363,2,False
2018-10-11,2.4674,0.0405,2,False
2018-10-12,2.1056,0.0475,2,False
2018-10-15,2.0347,0.0491,2,False
2018-10-16,2.0875,0.0479,2,False
2018-10-17,2.1194,0.0472,2,False
2018-10-18,2.1825,0.0458,2,False
2018-10-19,2.2346,0.0448,2,False
2018-10-22,0.8663,0.1154,3,False
2018-10-23,2.2924,0.0436,2,False
2018-10-24,2.3601,0.0424,2,False
2018-10-25,2.4173,0.0414,2,False
2018-10-26,2.473,0.0404,2,False
2018-10-29,2.5216,0.0397,2,False
2018-10-30,2.5481,0.0392,2,False
2018-10-31,2.38,0.042,2,False
2018-11-01,2.4429,0.0409,2,False
2018-11-02,2.5022,0.04,2,False
2018-11-05,2.578,0.0388,2,False
2018-11-06,2.6564,0.0376,2,False
2018-11-07,2.7363,0.0365,2,False
2018-11-08,2.7686,0.0361,2,False
2018-11-09,2.8059,0.0356,2,False
2018-11-12,2.7548,0.0363,2,False
2018-11-14,2.8413,0.0352,2,False
2018-11-15,0.6853,0.1459,4,False
2018-11-16,0.7068,0.1415,4,False
2018-11-19,0.7287,0.1372,4,False
2018-11-20,2.8547,0.035,2,False
2018-11-21,2.9427,0.034,2,False
2018-11-22,3.034,0.033,2,False
2018-11-23,3.0182,0.0331,2,False
2018-11-26,3.0911,0.0324,2,False
2018-11-27,3.1668,0.0316,2,False
2018-11-28,3.1397,0.0319,2,False
2018-11-29,2.9274,0.0342,2,False
2018-11-30,3.0192,0.0331,2,False
2018-12-05,0.7789,0.1284,4,False
2018-12-06,0.7611,0.1314,4,False
2018-12-07,0.7843,0.1275,4,False
2018-12-10,0.8081,0.1237,4,False
2018-12-11,0.8282,0.1207,4,False
2018-12-12,0.854,0.1171,4,False
2018-12-13,0.8666,0.1154,4,False
2018-12-14,2.7824,0.0359,2,False
2018-12-19,2.8678,0.0349,2,False
2018-12-20,1.2057,0.0829,3,False
2018-12-21,1.2399,0.0807,3,False
2018-12-24,1.2427,0.0805,3,False
2018-12-25,1.2818,0.078,3,False
2018-12-26,2.858,0.035,2,False
2018-12-27,2.8371,0.0352,2,False
2018-12-28,2.5914,0.0386,2,False
2019-01-02,2.6692,0.0375,2,False
2019-01-03,2.4813,0.0403,2,False
2019-01-04,2.4557,0.0407,2,False
2019-01-07,2.4494,0.0408,2,False
2019-01-08,2.4086,0.0415,2,False
2019-01-09,2.4084,0.0415,2,True
2019-01-10,2.482,0.0403,2,True
2019-01-11,2.3865,0.0419,2,True
2019-01-14,2.4593,0.0407,2,True
2019-01-15,2.5177,0.0397,2,True
2019-01-16,2.5939,0.0386,2,True
2019-01-17,2.6545,0.0377,2,True
2019-01-18,1.193,0.0838,3,True
2019-01-21,1.2303,0.0813,3,True
2019-01-22,2.7838,0.0359,2,True
2019-01-23,2.8703,0.0348,2,True
2019-01-24,2.9577,0.0338,2,True
2019-01-25,3.0404,0.0329,2,True
2019-01-28,2.781,0.036,2,True
2019-01-29,2.8215,0.0354,2,True
2019-01-30,2.8735,0.0348,2,True
2019-01-31,2.9394,0.034,2,True
2019-02-01,1.2395,0.0807,4,True
2019-02-11,1.8037,0.0554,3,True
2019-02-25,0.7394,0.1352,5,True
2019-02-26,0.7197,0.139,5,True
2019-02-27,0.7296,0.1371,5,False
2019-02-28,0.7484,0.1336,5,False
2019-03-01,0.7567,0.1322,5,False
2019-03-04,0.4483,0.2231,3,False
2019-03-05,0.6159,0.1624,4,False
2019-03-06,0.4732,0.2113,3,False
2019-03-07,0.4687,0.2133,3,False
2019-03-08,0.4273,0.234,3,False
2019-03-11,0.4223,0.2368,3,False
2019-03-12,0.4279,0.2337,3,False
2019-03-13,0.4118,0.2428,3,False
2019-03-14,0.578,0.173,4,False
2019-03-15,0.5956,0.1679,4,False
2019-03-18,0.588,0.1701,4,False
2019-03-19,0.6046,0.1654,4,False
2019-03-20,0.6153,0.1625,4,False
2019-03-21,0.6343,0.1576,4,False
2019-03-22,0.8232,0.1215,5,False
2019-03-25,0.767,0.1304,5,False
2019-03-26,0.7741,0.1292,5,False
2019-03-27,0.7946,0.1258,5,False
2019-03-28,0.8066,0.124,5,False
2019-03-29,0.5692,0.1757,4,False
2019-04-01,0.547,0.1828,4,False
2019-04-02,0.5612,0.1782,4,False
2019-04-03,0.4273,0.234,3,False
2019-04-04,0.4407,0.2269,3,False
2019-04-08,0.4441,0.2252,3,False
2019-04-09,0.4579,0.2184,3,False
2019-04-10,0.4694,0.213,3,False
2019-04-11,0.4679,0.2137,3,False
2019-04-12,0.4817,0.2076,3,False
2019-04-15,0.4896,0.2042,3,False
2019-04-16,0.4808,0.208,3,False
2019-04-17,0.4959,0.2017,3,False
2019-04-18,0.5067,0.1973,3,False
2019-04-19,0.5183,0.1929,3,False
2019-04-22,0.5115,0.1955,3,False
2019-04-23,0.5268,0.1898,3,False
2019-04-24,0.5292,0.189,3,False
2019-04-25,0.5157,0.1939,3,False
2019-04-26,0.5285,0.1892,3,False
2019-04-29,0.6676,0.1498,2,False
2019-05-06,1.2175,0.0821,2,False
2019-05-07,1.2388,0.0807,2,False
2019-05-08,1.1968,0.0836,2,False
2019-05-09,0.5577,0.1793,1,False
2019-05-10,0.5752,0.1739,1,False
2019-05-13,1.933,0.0517,3,False
2019-05-14,1.9163,0.0522,3,False
2019-05-15,1.9433,0.0515,3,False
2019-05-16,1.9208,0.0521,3,False
2019-05-17,1.9237,0.052,3,False
2019-05-20,1.8768,0.0533,3,False
2019-05-22,1.3006,0.0769,2,False
2019-05-23,0.5926,0.1688,1,False
2019-05-24,1.3572,0.0737,2,False
2019-05-27,1.3891,0.072,2,False
2019-05-28,1.4321,0.0698,2,False
2019-05-29,1.4468,0.0691,2,False
2019-05-30,2.7313,0.0366,2,False
2019-05-31,2.4169,0.0414,2,False
2019-06-03,2.1983,0.0455,2,False
2019-06-04,2.1396,0.0467,2,False
2019-06-05,2.1718,0.046,2,False
2019-06-06,2.213,0.0452,2,False
2019-06-10,1.5101,0.0662,3,False
2019-06-11,1.5572,0.0642,3,False
2019-06-12,1.6055,0.0623,3,False
2019-06-13,1.6497,0.0606,3,False
2019-06-14,1.5906,0.0629,3,False
2019-06-17,1.5701,0.0637,3,False
2019-06-18,1.5915,0.0628,3,False
2019-06-19,1.6377,0.0611,3,False
2019-06-20,1.4566,0.0687,3,False
2019-06-21,1.5024,0.0666,3,False
2019-06-24,1.544,0.0648,3,False
2019-06-25,1.4077,0.071,2,False
2019-06-26,1.2224,0.0818,2,False
2019-06-27,1.2472,0.0802,2,False
2019-06-28,1.2864,0.0777,2,False
2019-07-10,1.1919,0.0839,4,False
2019-08-06,1.2096,0.0827,4,False
2019-08-07,1.2139,0.0824,4,False
2019-08-13,1.2654,0.079,4,False
2019-08-14,1.2977,0.0771,4,False
2019-08-15,1.3382,0.0747,4,False
2019-08-16,1.3776,0.0726,4,False
2019-08-21,1.2828,0.078,4,False
2019-08-22,1.3179,0.0759,4,False
2019-08-23,1.3578,0.0736,4,False
2019-08-26,1.4004,0.0714,4,False
2019-08-27,1.38,0.0725,4,False
2019-08-28,1.4139,0.0707,4,False
2019-08-29,1.3306,0.0752,3,False
2019-08-30,1.3033,0.0767,5,False
2019-09-02,1.2989,0.077,5,False
2019-09-03,1.3388,0.0747,5,False
2019-09-04,1.3449,0.0744,5,False
2019-09-05,1.3437,0.0744,5,False
2019-09-06,1.3569,0.0737,5,False
2019-09-09,1.3556,0.0738,5,False
2019-09-10,1.2678,0.0789,5,False
2019-09-11,1.2676,0.0789,5,False
2019-09-12,1.289,0.0776,5,False
2019-09-16,1.3061,0.0766,5,False
2019-09-17,1.2172,0.0822,5,False
2019-09-18,1.2509,0.0799,5,False
2019-09-19,1.2789,0.0782,5,False
2019-09-20,1.3191,0.0758,5,False
2019-09-23,1.3317,0.0751,5,False
2019-09-24,1.3704,0.073,5,False
2019-09-25,1.2661,0.079,4,False
2019-09-26,1.243,0.0804,5,False
2019-09-27,1.2779,0.0783,5,False
2019-09-30,1.2611,0.0793,5,False
2019-10-09,1.3361,0.0748,5,False
2019-10-10,1.299,0.077,5,False
2019-10-14,0.7694,0.13,3,False
2019-10-15,0.7849,0.1274,3,False
2019-10-16,0.8096,0.1235,3,False
2019-10-17,0.835,0.1198,3,False
2019-10-18,0.8378,0.1194,3,False
2019-10-21,0.8617,0.116,3,False
2019-10-22,0.8557,0.1169,3,False
2019-10-23,0.8373,0.1194,3,False
2019-10-24,0.8594,0.1164,3,False
2019-10-28,0.8278,0.1208,3,False
2019-10-29,0.8448,0.1184,3,False
2019-10-30,0.8523,0.1173,3,False
2019-11-01,0.8542,0.1171,3,False
2019-11-05,1.1887,0.0841,4,False
2019-11-06,1.1915,0.0839,4,False
2019-11-14,2.029,0.0493,2,False
2019-11-15,2.0727,0.0482,2,False
2019-11-18,1.3291,0.0752,4,False
2019-11-19,1.2134,0.0824,4,False
2019-11-20,1.3058,0.0766,3,False
2019-11-21,1.3277,0.0753,3,False
2019-11-22,2.1756,0.046,2,False
2019-11-25,2.2154,0.0451,2,False
2019-11-26,1.6314,0.0613,3,False
2019-11-27,1.2336,0.0811,4,False
2019-11-28,1.2717,0.0786,4,False
2019-11-29,1.2754,0.0784,4,False
2019-12-02,1.2946,0.0772,4,False
2019-12-03,1.3336,0.075,4,False
2019-12-04,1.413,0.0708,3,False
2019-12-05,1.3206,0.0757,3,False
2019-12-06,1.3576,0.0737,3,False
2019-12-09,1.3999,0.0714,3,False
2019-12-10,1.4438,0.0693,3,False
2019-12-11,1.4378,0.0696,3,False
2019-12-12,1.4683,0.0681,3,False
2019-12-13,1.1971,0.0835,4,False
2019-12-16,1.2091,0.0827,4,False
2019-12-20,1.2071,0.0828,4,False
2019-12-23,1.3082,0.0764,3,False
2019-12-26,1.3152,0.076,3,False
2019-12-27,1.3356,0.0749,3,False
2019-12-30,1.2045,0.083,4,False
2019-12-31,1.5593,0.0641,5,False
2020-01-02,1.499,0.0667,5,False
2020-01-03,1.5417,0.0649,5,False
2020-01-06,1.5794,0.0633,5,False
2020-01-07,1.5778,0.0634,5,False
2020-01-08,1.527,0.0655,5,False
2020-01-09,1.5534,0.0644,5,False
2020-01-10,1.5865,0.063,5,False
2020-01-13,1.6115,0.0621,5,False
2020-01-14,1.5992,0.0625,5,False
2020-01-15,1.6405,0.061,5,False
2020-01-16,1.6918,0.0591,5,False
2020-01-17,1.7419,0.0574,5,False
2020-01-20,1.7921,0.0558,5,False
2020-01-21,1.7059,0.0586,5,False
2020-01-22,1.749,0.0572,5,False
2020-01-23,1.4944,0.0669,5,False
2020-02-04,0.7974,0.1254,4,False
2020-02-05,0.7443,0.1344,4,False
2020-02-06,0.7315,0.1367,4,False
2020-02-07,0.7538,0.1327,4,False
2020-02-10,0.7757,0.1289,4,False
2020-02-11,0.7958,0.1257,4,False
2020-02-12,0.61,0.1639,5,False
2020-02-13,0.6227,0.1606,5,False
2020-02-14,0.6196,0.1614,5,False
2020-02-17,0.6268,0.1595,5,False
2020-02-18,0.6313,0.1584,5,False
2020-02-19,0.7455,0.1341,4,False
2020-02-20,0.6503,0.1538,5,False
2020-02-21,0.6707,0.1491,5,False
2020-02-24,0.684,0.1462,5,False
2020-02-25,0.7051,0.1418,5,False
2020-02-26,0.6682,0.1497,5,False
2020-02-27,0.6865,0.1457,5,False
2020-02-28,0.5798,0.1725,4,False
2020-03-02,0.5249,0.1905,5,False
2020-03-03,0.5918,0.169,4,False
2020-03-04,0.5541,0.1805,5,False
2020-03-05,0.5654,0.1769,5,False
2020-03-06,0.6434,0.1554,4,False
2020-03-09,0.5258,0.1902,4,False
2020-03-10,0.5206,0.1921,4,False
2020-03-11,0.523,0.1912,4,False
2020-03-12,0.7156,0.1398,3,False
2020-03-13,0.6832,0.1464,3,False
2020-03-16,2.1638,0.0462,1,False
2020-03-17,2.1828,0.0458,1,False
2020-03-18,2.2513,0.0444,1,False
2020-03-19,2.2609,0.0442,1,False
2020-03-20,2.3009,0.0435,1,False
2020-03-23,2.1789,0.0459,1,False
2020-03-24,0.5618,0.178,2,False
2020-03-25,0.5714,0.175,2,False
2020-03-26,0.5891,0.1697,2,False
2020-03-27,0.4699,0.2128,4,False
2020-03-30,0.6182,0.1618,2,False
2020-03-31,0.6376,0.1568,2,False
2020-04-01,0.6445,0.1552,2,False
2020-04-02,0.6645,0.1505,2,False
2020-04-03,0.6823,0.1466,2,False
2020-04-07,0.6491,0.1541,2,False
2020-04-08,0.6654,0.1503,2,False
2020-04-09,0.6863,0.1457,2,False
2020-04-10,0.7078,0.1413,2,False
2020-04-13,0.7298,0.137,2,False
2020-04-14,0.7469,0.1339,2,False
2020-04-15,0.7702,0.1298,2,False
2020-04-16,0.7935,0.126,2,False
2020-04-17,0.7798,0.1282,2,False
2020-04-20,2.6819,0.0373,1,False
2020-04-21,0.8188,0.1221,2,False
2020-04-22,0.8443,0.1184,2,False
2020-04-23,0.8334,0.12,2,False
2020-04-24,0.6588,0.1518,3,False
2020-04-27,0.6693,0.1494,3,False
2020-04-28,0.6875,0.1455,3,False
2020-04-29,0.7009,0.1427,3,False
2020-04-30,0.7228,0.1384,3,False
2020-05-06,0.7422,0.1347,3,False
2020-05-07,0.6638,0.1507,4,False
2020-05-08,0.7777,0.1286,3,False
2020-05-11,0.7644,0.1308,3,False
2020-05-12,0.6906,0.1448,4,False
2020-05-13,0.7067,0.1415,5,False
2020-05-14,0.7144,0.14,5,False
2020-05-15,0.7349,0.1361,5,False
2020-05-18,0.7503,0.1333,5,False
2020-05-19,0.7701,0.1299,5,False
2020-05-20,0.7858,0.1273,5,False
2020-05-21,0.792,0.1263,5,False
2020-05-22,0.7249,0.138,5,False
2020-05-25,0.7388,0.1354,5,False
2020-05-26,0.7189,0.1391,5,False
2020-05-27,0.712,0.1405,5,False
2020-05-28,0.734,0.1362,5,False
2020-05-29,0.7569,0.1321,5,False
2020-06-01,0.7228,0.1384,5,False
2020-06-02,0.5828,0.1716,4,False
2020-06-03,0.5998,0.1667,4,False
2020-06-04,0.6185,0.1617,4,False
2020-06-05,0.6377,0.1568,4,False
2020-06-08,0.6541,0.1529,4,False
2020-06-09,0.6713,0.149,4,False
2020-06-10,0.6918,0.1446,4,False
2020-06-11,0.712,0.1405,4,False
2020-06-12,0.7322,0.1366,4,False
2020-06-15,0.7275,0.1375,4,False
2020-06-16,0.6767,0.1478,4,False
2020-06-17,0.698,0.1433,4,False
2020-06-18,0.7193,0.139,4,False
2020-06-19,0.7269,0.1376,4,False
2020-06-22,0.7481,0.1337,4,False
2020-06-23,0.7623,0.1312,4,False
2020-06-24,0.7851,0.1274,4,False
2020-06-29,0.7681,0.1302,4,False
2020-06-30,0.7676,0.1303,4,False
2020-07-01,0.7871,0.127,4,False
2020-07-02,0.8098,0.1235,4,False
2020-07-03,0.8222,0.1216,4,False
2020-07-06,0.69,0.1449,4,False
2020-07-07,0.7116,0.1405,4,False
2020-07-08,0.7259,0.1378,4,False
2020-07-09,0.7145,0.1399,4,False
2020-07-10,0.7075,0.1413,4,False
2020-07-13,0.6642,0.1506,4,False
2020-07-14,0.6381,0.1567,4,False
2020-07-15,0.6334,0.1579,4,False
2020-07-16,0.4821,0.2074,4,False
2020-07-17,0.4956,0.2018,4,False
2020-07-20,0.5068,0.1973,4,False
2020-07-21,0.5111,0.1957,4,False
2020-07-22,0.5238,0.1909,4,False
2020-07-23,0.5402,0.1851,4,False
2020-07-24,0.4424,0.226,4,False
2020-07-27,0.4535,0.2205,4,False
2020-07-28,0.4663,0.2145,4,False
2020-07-29,0.4652,0.215,4,False
2020-07-30,0.4722,0.2118,4,False
2020-07-31,0.4776,0.2094,4,False
2020-08-03,0.49,0.2041,4,False
2020-08-04,0.5047,0.1982,4,False
2020-08-05,0.5178,0.1931,4,False
2020-08-06,0.5283,0.1893,4,False
2020-08-07,0.5388,0.1856,4,False
2020-08-10,0.5516,0.1813,4,False
2020-08-11,0.5427,0.1843,4,False
2020-08-12,0.4945,0.2022,4,False
2020-08-13,0.5054,0.1978,4,False
2020-08-14,0.5112,0.1956,4,False
2020-08-17,0.5183,0.1929,4,False
2020-08-18,0.5335,0.1875,4,False
2020-08-19,0.5299,0.1887,4,False
2020-08-20,0.5316,0.1881,4,False
2020-08-21,0.5313,0.1882,4,False
2020-08-24,0.5273,0.1896,4,False
2020-08-25,0.5295,0.1888,4,False
2020-08-26,0.5164,0.1937,4,False
2020-08-27,0.4987,0.2005,4,False
2020-08-28,0.4948,0.2021,4,False
2020-08-31,0.5075,0.197,4,False
2020-09-01,0.5234,0.1911,4,False
2020-09-02,0.5373,0.1861,4,False
2020-09-03,0.605,0.1653,3,False
2020-09-04,0.3702,0.2701,2,False
2020-09-07,0.3264,0.3064,2,False
2020-09-08,0.3198,0.3126,2,False
2020-09-09,0.382,0.2618,3,False
2020-09-10,0.3878,0.2578,3,False
2020-09-11,0.3214,0.3112,2,False
2020-09-14,0.3274,0.3055,2,False
2020-09-15,0.3302,0.3028,2,False
2020-09-16,0.3399,0.2942,2,False
2020-09-17,0.2902,0.3446,2,False
2020-09-18,0.2846,0.3514,2,False
2020-09-21,0.2878,0.3474,2,False
2020-09-22,0.1837,0.5445,1,False
2020-09-23,0.1887,0.5299,1,False
2020-09-24,0.1868,0.5354,1,False
2020-09-25,0.1923,0.5199,1,False
2020-09-28,0.1967,0.5084,1,False
2020-09-29,0.2027,0.4934,1,False
2020-09-30,0.209,0.4784,1,False
2020-10-09,0.2131,0.4692,1,False
2020-10-12,0.351,0.2849,3,False
2020-10-13,0.3618,0.2764,3,False
2020-10-14,0.3709,0.2696,3,False
2020-10-15,0.3749,0.2667,3,False
2020-10-16,0.3857,0.2592,3,False
2020-10-19,0.2461,0.4063,1,False
2020-10-20,0.3466,0.2885,2,True
2020-10-21,0.4202,0.238,3,True
2020-10-22,0.4284,0.2334,3,True
2020-10-23,0.4158,0.2405,2,True
2020-10-26,0.2785,0.3591,1,True
2020-10-27,4.6978,0.0213,1,True
2020-10-28,0.7141,0.14,3,True
2020-10-29,0.7249,0.138,3,True
2020-10-30,4.9774,0.0201,1,True
2020-11-02,4.8736,0.0205,1,True
2020-11-03,5.003,0.02,1,True
2020-11-04,5.1361,0.0195,1,True
2020-11-05,0.7394,0.1353,3,True
2020-11-06,1.189,0.0841,2,True
2020-11-09,0.5611,0.1782,4,True
2020-11-10,0.7007,0.1427,3,True
2020-11-11,0.6718,0.1489,3,True
2020-11-12,0.4593,0.2177,2,True
2020-11-13,0.4727,0.2115,2,True
2020-11-16,0.7301,0.137,3,True
2020-11-17,0.4902,0.204,2,True
2020-11-18,0.4992,0.2003,2,True
2020-11-19,0.5076,0.197,2,True
2020-11-20,0.5209,0.192,2,True
2020-11-23,0.5296,0.1888,2,True
2020-11-24,0.5416,0.1846,2,True
2020-11-25,0.5242,0.1908,2,True
2020-11-26,0.5406,0.185,2,True
2020-11-27,0.5471,0.1828,2,True
2020-11-30,0.5642,0.1772,2,True
2020-12-01,0.5214,0.1918,2,True
2020-12-02,0.5357,0.1867,2,True
