date,exposure,repo_amount,final_multiplier,circuit_breaker_triggered,drawdown_level,drawdown,n_positions,position_names,defense_active,scaling_factor,predicted_vol,defense_count
2014-01-27,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.169037015011642,0.08554049077650816,4
2014-01-28,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.1843761008545628,0.08443263919953047,4
2014-01-29,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.1904734445614378,0.08400019375219185,4
2014-01-30,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.2087367276289875,0.08273100147801105,4
2014-02-07,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.201659590570024,0.08321824315700223,4
2014-02-10,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.1952245208966281,0.0836662888450301,4
2014-02-11,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.2026955256283403,0.08314656358911426,4
2014-02-12,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.2212149065600788,0.08188566931407695,4
2014-02-13,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.09398284464578079,4
2014-02-14,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.09687850511126103,4
2014-02-17,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.10149106457720097,4
2014-02-18,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.10268672564393658,4
2014-02-19,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.09971791424096575,4
2014-02-20,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.10176730717993947,4
2014-02-21,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.09913878657379985,4
2014-02-24,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.09697150374345379,4
2014-02-25,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.10055847786266964,4
2014-02-26,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.09879007368204966,4
2014-02-27,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.10833313677041775,4
2014-02-28,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.10955704004929502,4
2014-03-03,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.10754053534203739,4
2014-03-04,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.10819032122866935,4
2014-03-05,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.10496993301476693,4
2014-03-06,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.10226520505790364,4
2014-03-07,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.09926467457127122,4
2014-03-10,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,0.8584133384037065,0.11649399598794517,4
2014-03-11,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,1.3804577930151225,0.07243973738710643,3
2014-03-12,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.10986989110259081,4
2014-03-13,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,0.8737944637051178,0.11444338932518955,4
2014-03-14,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,0.8781964683932201,0.11386973598625785,4
2014-03-17,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,0.8744762649473804,0.11435416146602592,4
2014-03-18,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.11087335416070122,4
2014-03-19,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,1.0,0.10756182554112977,4
2014-03-20,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,0.8451533084259485,0.11832172814450019,4
2014-03-21,0.0,1000000.0,0.0,True,normal,0.0,0,,创业板;纳指;黄金;国债ETF,0.8699407246833072,0.11495036059658428,4
2014-03-24,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,1.3714639830416093,0.07291478393637559,3
2014-03-25,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,1.3232698185975373,0.07557037770723482,3
2014-03-26,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,1.3626275123902896,0.07338762727943333,3
2014-03-27,0.0,1000000.0,0.0,True,normal,0.0,0,,黄金;国债ETF,1.3070074615972347,0.076510657313153,2
2014-03-28,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,1.2869950000025183,0.07770037956620214,3
2014-03-31,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,1.3267818575416217,0.07537034021952095,3
2014-04-01,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,1.352924773770301,0.07391393959127691,3
2014-04-02,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,1.313789494248852,0.07611569466627084,3
2014-04-03,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,1.354556808288835,0.07382488455860818,3
2014-04-04,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,1.3597038155063648,0.07354542868790817,3
2014-04-08,0.0,1000000.0,0.0,True,normal,0.0,0,,黄金;国债ETF,1.3689334440736556,0.07304957040308784,2
2014-04-09,0.0,1000000.0,0.0,True,normal,0.0,0,,黄金;国债ETF,1.409300323959991,0.07095719648953897,2
2014-04-10,0.0,1000000.0,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,1.371403591903191,0.07291799481232446,3
2014-04-11,0.0,1000000.0,0.0,True,normal,0.0,0,,黄金;国债ETF,1.4861991657291467,0.0672857328317358,2
2014-04-14,0.0,1000000.0,0.0,True,normal,0.0,0,,黄金;国债ETF,1.4573798436663608,0.06861629137701529,2
2014-04-15,0.0,1000000.0,0.0,True,normal,0.0,0,,黄金;国债ETF,1.4116769195269816,0.07083773816568989,2
2014-04-16,0.0,1000000.0,0.0,True,normal,0.0,0,,黄金;国债ETF,1.388857560012098,0.0720016241256079,2
2014-04-17,0.0,1000000.0,0.0,True,normal,0.0,0,,黄金;国债ETF,1.4231294431031107,0.07026767697388905,2
2014-04-18,0.0,1000000.0,0.0,True,normal,0.0,0,,国债ETF,3.166069474149165,0.03158490387418727,1
2014-04-21,0.0,1000000.0,0.0,True,normal,0.0,0,,国债ETF,3.2505907644426646,0.030763638749569163,1
2014-04-22,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;国债ETF,1.0,0.09029026800651137,2
2014-04-23,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;国债ETF,1.141020977641825,0.08764080762710635,2
2014-04-24,0.0,1000000.0,0.0,True,normal,0.0,0,,沪深300;国债ETF,1.1761616823520493,0.085022324311759,2
2014-04-25,0.0,1000000.0,0.0,True,normal,0.0,0,,国债ETF,2.784125151921955,0.035917925575639935,1
2014-04-28,1000000.0,0.0,1.0,False,normal,0.0,1,国债ETF,国债ETF,2.823459824432038,0.03541753955012122,1
2014-04-29,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,国债ETF,2.894223411407136,0.03455158285496047,1
2014-04-30,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,国债ETF,2.809901524838577,0.035588435792512266,1
2014-05-05,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,黄金;国债ETF,1.543515055079339,0.06478718796484939,2
2014-05-06,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,国债ETF,2.9709746544536486,0.03365898791835693,1
2014-05-07,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,沪深300;黄金;国债ETF,1.442650383662411,0.06931686369231967,3
2014-05-08,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,沪深300;国债ETF,1.3195762200302572,0.07578190519203738,2
2014-05-09,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,沪深300;国债ETF,1.35392337594114,0.07385942349247641,2
2014-05-12,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,沪深300;国债ETF,1.2395062798857746,0.08067728386919944,2
2014-05-13,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,沪深300;国债ETF,1.2735441208172529,0.07852103304895983,2
2014-05-14,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,沪深300;纳指;国债ETF,1.256809781965984,0.07956653539374389,3
2014-05-15,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,沪深300;国债ETF,1.3074678154603896,0.07648371823576224,2
2014-05-16,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,沪深300;国债ETF,1.3485501056246973,0.07415371485487102,2
2014-05-19,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,沪深300;国债ETF,1.3069477997729122,0.07651415000459501,2
2014-05-20,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,国债ETF,3.468460630776376,0.028831233981057507,1
2014-05-21,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,国债ETF,3.553489169260291,0.028141354943489644,1
2014-05-22,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,国债ETF,3.63218249099079,0.027531656310782422,1
2014-05-23,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,纳指;国债ETF,1.3291713527549947,0.07523484447112738,2
2014-05-26,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,沪深300;纳指;黄金;国债ETF,1.756943438144067,0.05691702864699742,4
2014-05-27,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,纳指;黄金;国债ETF,1.8934446951045782,0.0528137950152681,3
2014-05-28,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,沪深300;创业板;纳指;国债ETF,1.0,0.10699055046102135,4
2014-05-29,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,沪深300;纳指;国债ETF,1.422770838038171,0.0702853877282781,3
2014-05-30,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,纳指;国债ETF,1.4018594911432205,0.07133382527406489,2
2014-06-03,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,纳指;国债ETF,1.43768655855491,0.06955619039835426,2
2014-06-04,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,纳指;国债ETF,1.4819864385429624,0.06747700073309479,2
2014-06-05,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,创业板;纳指;国债ETF,1.0,0.10679689437036817,3
2014-06-06,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,纳指;国债ETF,1.5280647590259446,0.06544225263315698,2
2014-06-09,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,纳指;国债ETF,1.5730635534085868,0.06357022243844845,2
2014-06-10,0.0,1001191.8344063238,0.0,True,normal,0.0,0,,纳指;国债ETF,1.5657028078576396,0.0638690813468174,2
2014-06-11,1001191.8344063238,0.0,1.0,False,normal,0.0,2,纳指;国债ETF,纳指;国债ETF,1.6080316649148099,0.06218783011670221,2
2014-06-12,997493.2247572239,0.0,1.0,False,normal,-0.0036942067663717553,3,创业板;纳指;国债ETF,创业板;纳指;国债ETF,1.0,0.09976247801627917,3
2014-06-13,999472.9416584949,1.1641532182693481e-10,1.0,False,normal,-0.0017168465510389466,3,创业板;纳指;国债ETF,创业板;纳指;国债ETF,1.0,0.09674634150176999,3
2014-06-16,1003477.0260150234,0.0,1.0,False,normal,0.0,3,创业板;纳指;国债ETF,创业板;纳指;国债ETF,1.0,0.09429369146173842,3
2014-06-17,1000658.4208931472,1.1641532182693481e-10,1.0,False,normal,-0.002808838716586421,3,创业板;纳指;国债ETF,创业板;纳指;国债ETF,1.0,0.09292011047712809,3
2014-06-18,997221.4812019821,1.1641532182693481e-10,1.0,False,normal,-0.006233869486661727,3,创业板;纳指;国债ETF,创业板;纳指;国债ETF,1.0,0.09186554689081392,3
2014-06-19,989679.7208267334,0.0,1.0,False,normal,-0.01374949782665318,2,纳指;国债ETF,纳指;国债ETF,1.6881749230594136,0.059235567732977515,2
2014-06-20,988939.5670973329,0.0,1.0,False,normal,-0.014487086939519826,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,1.2670771622902801,0.07892179180251896,4
2014-06-23,995414.9421409746,0.0,1.0,False,normal,-0.008034148929213334,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,1.2598757376746956,0.07937290719207449,4
2014-06-24,997892.9111778155,0.0,1.0,False,normal,-0.005564766001054647,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,1.2970358302778133,0.07709887241787369,4
2014-06-25,994061.6091916981,0.0,1.0,False,normal,-0.009382792609329007,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,1.0,0.08946697791787583,4
2014-06-26,1001770.2960694071,0.0,1.0,False,normal,-0.0017008161635687139,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.2760994768147913,0.07836379672343809,5
2014-06-27,1003141.113624965,-1.1641532182693481e-10,1.0,False,normal,-0.0003347484609512943,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.3160866364766448,0.07598283975264314,5
2014-06-30,1006639.6003872406,0.0,1.0,False,normal,0.0,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.3477446164859501,0.07419803334902987,5
2014-07-01,1008857.1208411123,0.0,1.0,False,normal,0.0,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.3884304095093603,0.07202377541942324,5
2014-07-02,1013313.2295531407,0.0,1.0,False,normal,0.0,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.4126415962533059,0.07078936388764574,5
2014-07-03,1013941.3535653782,0.0,1.0,False,normal,0.0,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.4553051026637855,0.06871411349892222,5
2014-07-04,1015215.2569098868,-1.1641532182693481e-10,1.0,False,normal,0.0,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.5009213446734408,0.06662574315095589,5
2014-07-07,1011525.2990343422,0.0,1.0,False,normal,-0.003634655655960148,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.4839112648609742,0.0673894742684421,5
2014-07-08,1013935.9158034052,-1.1641532182693481e-10,1.0,False,normal,-0.001260167336704215,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.5266913721494546,0.06550112342562617,5
2014-07-09,1003844.4865175419,0.0,1.0,False,normal,-0.01120035412682347,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.3097744382265026,0.07634902398569085,5
2014-07-10,1001819.1397658957,0.0,1.0,False,normal,-0.01319534655612463,4,沪深300;创业板;纳指;黄金,沪深300;创业板;纳指;黄金,1.0,0.09208682513061658,4
2014-07-11,1002280.4249091091,-1.1641532182693481e-10,1.0,False,normal,-0.012740974795974563,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.3775890282919012,0.07259058975229492,5
2014-07-14,1005095.8163812563,-1.1641532182693481e-10,1.0,False,normal,-0.00996777822215958,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.4102560419141494,0.07090910942970992,5
2014-07-15,1000793.780104657,-1.1641532182693481e-10,1.0,False,normal,-0.014205338924008977,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.4040377193829099,0.07122315776811973,5
2014-07-16,994642.6218697809,0.0,1.0,False,normal,-0.020264308381972896,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,1.151494914354318,0.0868436314858354,4
2014-07-17,992268.4122271772,0.0,1.0,False,normal,-0.02260293521647338,4,沪深300;创业板;纳指;黄金,沪深300;创业板;纳指;黄金,1.1538822032003206,0.086663959044214,4
2014-07-18,992548.787619578,0.0,1.0,False,normal,-0.022326761872453527,4,沪深300;创业板;纳指;黄金,沪深300;创业板;纳指;黄金,1.1900009423773548,0.08403354689805745,4
2014-07-21,0.0,994550.3958192645,0.0,True,normal,-0.020355152220152783,0,,沪深300;纳指;黄金,1.7952563048718821,0.05570235276635693,3
2014-07-22,0.0,994550.3958192645,0.0,True,normal,-0.020355152220152783,0,,沪深300;创业板;纳指;黄金,1.217915257996497,0.0821075188470031,4
2014-07-23,0.0,994550.3958192645,0.0,True,normal,-0.020355152220152783,0,,沪深300;纳指;黄金,1.905222073601521,0.05248731965978424,3
2014-07-24,0.0,994550.3958192645,0.0,True,normal,-0.020355152220152783,0,,沪深300;纳指;黄金,1.7553506669668484,0.056968674055762676,3
2014-07-25,0.0,994550.3958192645,0.0,True,normal,-0.020355152220152783,0,,沪深300;纳指;黄金,1.8101980779454003,0.05524257329534974,3
2014-07-28,0.0,994550.3958192645,0.0,True,normal,-0.020355152220152783,0,,沪深300;纳指;黄金,1.593652100530805,0.06274895252652228,3
2014-07-29,0.0,994550.3958192645,0.0,True,normal,-0.020355152220152783,0,,沪深300;创业板;纳指;黄金,1.0,0.08877415004907332,4
2014-07-30,994550.3958192643,1.1641532182693481e-10,1.0,False,normal,-0.020355152220152783,3,沪深300;纳指;黄金,沪深300;纳指;黄金,1.618664401521242,0.0617793286279841,3
2014-07-31,999280.2976807121,0.0,1.0,False,normal,-0.01569613845016228,3,沪深300;纳指;黄金,沪深300;纳指;黄金,1.635919697192494,0.061127694819994145,3
2014-08-01,987706.8747480679,0.0,1.0,False,normal,-0.02709610791857959,3,沪深300;纳指;黄金,沪深300;纳指;黄金,1.2867003889570543,0.07771817033571882,3
2014-08-04,996853.8042806477,1.1641532182693481e-10,1.0,False,normal,-0.018086265453818688,3,沪深300;纳指;黄金,沪深300;纳指;黄金,1.225702599663211,0.0815858594307275,3
2014-08-05,995507.1760100252,0.0,1.0,False,normal,-0.01941271150696553,3,沪深300;纳指;黄金,沪深300;纳指;黄金,1.2536443851940169,0.07976743738578128,3
2014-08-06,991125.6483310706,0.0,1.0,False,normal,-0.023728572255838774,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.3106622573134967,0.07629730652729176,5
2014-08-07,990113.0861111992,0.0,1.0,False,normal,-0.02472595898045653,4,沪深300;纳指;黄金;国债ETF,沪深300;纳指;黄金;国债ETF,1.7639627233428272,0.05669054038199477,4
2014-08-08,991008.3833234485,0.0,1.0,False,normal,-0.023844079786703713,3,沪深300;纳指;黄金,沪深300;纳指;黄金,1.3239998770194008,0.07552870792187746,3
2014-08-11,996712.4547803856,0.0,1.0,False,normal,-0.018225496517674463,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.3648914471561364,0.07326589979617663,5
2014-08-12,996232.054491922,0.0,1.0,False,normal,-0.01869869694014035,4,沪深300;创业板;纳指;黄金,沪深300;创业板;纳指;黄金,1.0,0.08965018175328042,4
2014-08-13,993438.0313573097,-1.1641532182693481e-10,1.0,False,normal,-0.021450845428449054,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.4249299555504489,0.07017888816953821,5
2014-08-14,993201.3232338959,0.0,1.0,False,normal,-0.021684005954556697,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,1.202329494239372,0.08317187632768075,4
2014-08-15,1000950.8614471473,0.0,1.0,False,normal,-0.014050611794544322,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,1.182687555541174,0.08455318526983403,4
2014-08-18,950213.9968032609,57644.36788646737,0.9428050905702279,False,normal,-0.00724663283976976,3,沪深300;创业板;纳指,沪深300;创业板;纳指,0.8856101811404556,0.11291649772050243,3
2014-08-19,1013812.2033327597,0.0,1.0,False,normal,-0.0013820257010298165,3,沪深300;创业板;纳指,沪深300;创业板;纳指,1.0,0.11050766192436554,3
2014-08-20,1011704.3104928855,0.0,1.0,False,normal,-0.003458327081970591,3,沪深300;创业板;纳指,沪深300;创业板;纳指,1.0,0.10852077120189972,3
2014-08-21,1015002.4782053207,0.0,1.0,False,normal,-0.00020958974278393155,3,沪深300;创业板;纳指,沪深300;创业板;纳指,1.0,0.10528368269055778,3
2014-08-22,1021062.7609348351,0.0,1.0,False,normal,0.0,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,1.298518693368099,0.07701082819271543,4
2014-08-25,1015848.7600853797,0.0,1.0,False,normal,-0.00510644501879755,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,1.2619968387030702,0.07923950118826611,4
2014-08-26,1010943.978179437,1.1641532182693481e-10,1.0,False,normal,-0.009910049746730256,3,沪深300;纳指;国债ETF,沪深300;纳指;国债ETF,1.70351253096976,0.058702239157039204,3
2014-08-27,1011035.6369497112,1.1641532182693481e-10,1.0,False,normal,-0.00982028173855186,3,沪深300;纳指;国债ETF,沪深300;纳指;国债ETF,1.7534333641345041,0.05703096681370613,3
2014-08-28,1008186.7868069684,0.0,1.0,False,normal,-0.012610365024063815,3,沪深300;纳指;国债ETF,沪深300;纳指;国债ETF,1.749983678871559,0.05714339008263377,3
2014-08-29,1009532.1921037823,0.0,1.0,False,normal,-0.011292713114418082,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,1.2638818557694227,0.07912131940459123,4
2014-09-01,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.249803825251289,0.08001255715463483,4
2014-09-02,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.2279273198181395,0.08143804473281885,4
2014-09-03,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.2551727000359651,0.07967031150146482,4
2014-09-04,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.2946008552552208,0.07724388532115233,4
2014-09-05,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.334675646470274,0.07492457082322826,4
2014-09-09,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.3740282829644619,0.07277870567864171,4
2014-09-10,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.3911871488244307,0.07188105502879405,4
2014-09-11,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.425816547744061,0.07013524997884255,4
2014-09-12,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.4594152787308243,0.06852059277258264,4
2014-09-15,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.4849776070985734,0.06734108280284792,4
2014-09-16,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.0,0.0901077808051718,4
2014-09-17,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.0,0.08805927828791575,4
2014-09-18,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.1433205870617658,0.08746453193586874,4
2014-09-19,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.1519917897967902,0.0868061742155644,4
2014-09-22,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.0,0.09376207130108283,4
2014-09-23,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.0,0.0920127300231747,4
2014-09-24,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.0,0.09053498375073016,4
2014-09-25,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.1366525704539194,0.0879776306317288,4
2014-09-26,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.1390068894725192,0.08779578150428098,4
2014-09-29,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.0,0.08859183803284972,4
2014-09-30,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.1618564438133767,0.0860691529770975,4
2014-10-08,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.19318335820999,0.0838094156375259,4
2014-10-09,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.2137188201363063,0.08239140593434115,4
2014-10-10,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;纳指;国债ETF,1.1856038748304283,0.08434520342159185,4
2014-10-13,0.0,1016705.3927338023,0.0,True,normal,-0.00426748322213157,0,,沪深300;创业板;国债ETF,1.0,0.0946965201754445,3
2014-10-14,1016705.3927338023,0.0,1.0,False,normal,-0.00426748322213157,3,沪深300;创业板;国债ETF,沪深300;创业板;国债ETF,1.0,0.09244296852595213,3
2014-10-15,1022169.0217877476,1.1641532182693481e-10,1.0,False,normal,0.0,3,沪深300;创业板;国债ETF,沪深300;创业板;国债ETF,1.0,0.09103773608904486,3
2014-10-16,1017415.385118597,1.1641532182693481e-10,1.0,False,normal,-0.004650538773750627,3,沪深300;创业板;国债ETF,沪深300;创业板;国债ETF,1.0,0.09117485079652202,3
2014-10-17,1014061.4866775887,1.1641532182693481e-10,1.0,False,normal,-0.007931697143373695,3,沪深300;创业板;国债ETF,沪深300;创业板;国债ETF,1.0,0.08988917585134258,3
2014-10-20,1021888.1311498327,0.0,1.0,False,normal,-0.00027479862129232676,3,沪深300;创业板;国债ETF,沪深300;创业板;国债ETF,1.0,0.0909632549074353,3
2014-10-21,1014105.0424377262,0.0,1.0,False,normal,-0.007889086029938453,3,沪深300;创业板;国债ETF,沪深300;创业板;国债ETF,1.0,0.09426126618176091,3
2014-10-22,1008224.7497326205,0.0,1.0,False,normal,-0.013641845681000011,3,沪深300;创业板;国债ETF,沪深300;创业板;国债ETF,1.0,0.09457454497313164,3
